condition,run_id,tick,mother_alive,child_alive,mother_energy,child_hunger,child_warmth,deficit,eta,selected_motivation
fixed,1,190,1,0,71.60000000000099,100.0,0.0,1.7522793836853854,,Self
fixed,1,200,1,0,74.70000000000104,100.0,0.0,1.732418000409953,,Self
fixed,1,210,1,0,73.7000000000011,100.0,0.0,1.7290031253378788,,Self
fixed,1,220,1,0,72.70000000000115,100.0,0.0,1.7314909461654657,,Self
fixed,1,230,1,0,75.8000000000012,100.0,0.0,1.7178738698571967,,Forage
fixed,1,240,1,0,74.80000000000126,100.0,0.0,1.7083742859328177,,Self
fixed,1,250,1,0,73.80000000000132,100.0,0.0,1.7107034236921688,,Self
fixed,1,260,1,0,71.90000000000137,100.0,0.0,1.743856187277665,,Self
fixed,1,270,1,0,75.90000000000143,100.0,0.0,1.687925005229487,,Self
fixed,1,280,1,0,74.90000000000148,100.0,0.0,1.689917242274117,,Self
fixed,1,290,1,0,73.00000000000153,100.0,0.0,1.7224483908014958,,Forage
fixed,1,300,1,0,76.10000000000159,100.0,0.0,1.7110753526724423,,Forage
fixed,1,310,1,0,75.10000000000164,100.0,0.0,1.7016134459142966,,Self
fixed,1,320,1,0,74.1000000000017,100.0,0.0,1.7039428638832164,,Self
fixed,1,330,1,0,72.20000000000175,100.0,0.0,1.7370956295517512,,Self
fixed,1,340,1,0,76.20000000000181,100.0,0.0,1.6811644475190586,,Self
fixed,1,350,1,0,75.20000000000186,100.0,0.0,1.6831566845638037,,Self
fixed,1,360,1,0,73.30000000000192,100.0,0.0,1.7156878330911833,,Forage
fixed,1,370,1,0,77.30000000000197,100.0,0.0,1.6621995809348142,,Self
fixed,1,380,1,0,76.30000000000203,100.0,0.0,1.6623818056407398,,Self
fixed,1,390,1,0,75.30000000000209,100.0,0.0,1.664899224318507,,Self
fixed,1,400,1,0,78.40000000000214,100.0,0.0,1.6481118662375263,,Self
fixed,1,410,1,0,77.4000000000022,100.0,0.0,1.641653100833345,,Self
fixed,1,420,1,0,76.40000000000225,100.0,0.0,1.6441109588556766,,Self
fixed,1,430,1,0,79.5000000000023,100.0,0.0,1.630231023017933,,Forage
fixed,1,440,1,0,78.50000000000236,100.0,0.0,1.6209920031118081,,Self
fixed,1,450,1,0,77.50000000000242,100.0,0.0,1.6233231965350259,,Self
fixed,1,460,1,0,75.60000000000247,100.0,0.0,1.656475975402729,,Self
fixed,1,470,1,0,79.60000000000252,100.0,0.0,1.6009985170082242,,Self
fixed,1,480,1,0,78.60000000000258,100.0,0.0,1.6025404458263965,,Self
fixed,1,490,1,0,77.60000000000264,100.0,0.0,1.605068204430213,,Self
fixed,1,500,1,0,80.70000000000269,100.0,0.0,1.5917524730017676,,Self
fixed,1,510,1,0,79.70000000000275,100.0,0.0,1.582089957829421,,Self
fixed,1,520,1,0,78.7000000000028,100.0,0.0,1.584282096843801,,Self
fixed,1,530,1,0,81.80000000000285,100.0,0.0,1.5867649215737103,,Self
fixed,1,540,1,0,80.80000000000291,100.0,0.0,1.5720413947335456,,Self
fixed,1,550,1,0,79.80000000000297,100.0,0.0,1.5640003077574791,,Self
fixed,1,560,1,0,77.90000000000302,100.0,0.0,1.5976154521146764,,Self
fixed,1,570,1,0,81.90000000000308,100.0,0.0,1.565128326268018,,Self
fixed,1,580,1,0,80.90000000000313,100.0,0.0,1.555000954895314,,Self
fixed,1,590,1,0,79.00000000000318,100.0,0.0,1.5769895958793398,,Self
fixed,1,600,1,0,83.00000000000324,100.0,0.0,1.5583351387109097,,Self
fixed,1,610,1,0,81.10000000000329,100.0,0.0,1.5690025126385252,,Forage
fixed,1,620,1,0,80.10000000000335,100.0,0.0,1.5590000186787205,,Self
fixed,1,630,1,0,84.1000000000034,100.0,0.0,1.551201993243359,,Self
fixed,1,640,1,0,82.20000000000346,100.0,0.0,1.5620015689113038,,Self
fixed,1,650,1,0,81.20000000000351,100.0,0.0,1.5520000116634565,,Self
fixed,1,660,1,0,84.30000000000356,100.0,0.0,1.565000000086704,,Self
fixed,1,670,1,0,83.30000000000362,100.0,0.0,1.5550000000006439,,Self
fixed,1,680,1,0,81.40000000000367,100.0,0.0,1.566000000000004,,Self
fixed,1,690,1,0,80.40000000000373,100.0,0.0,1.5559999999999994,,Self
fixed,1,700,1,0,83.50000000000378,100.0,0.0,1.569118417793891,,Forage
fixed,1,710,1,0,82.50000000000384,100.0,0.0,1.559000981466971,,Self
fixed,1,720,1,0,81.5000000000039,100.0,0.0,1.5490000072966772,,Self
fixed,1,730,1,0,84.60000000000394,100.0,0.0,1.562000000054242,,Self
fixed,1,740,1,0,83.600000000004,100.0,0.0,1.5520000000004028,,Self
fixed,1,750,1,0,86.70000000000405,100.0,0.0,1.5650000000000026,,Self
fixed,1,760,1,0,85.70000000000411,100.0,0.0,1.5549999999999997,,Self
fixed,1,770,1,0,88.80000000000416,100.0,0.0,1.5679999999999996,,Self
fixed,1,780,1,0,87.80000000000422,100.0,0.0,1.5579999999999996,,Self
fixed,1,790,1,0,91.80000000000427,100.0,0.0,1.5499999999999998,,Forage
fixed,1,800,1,0,89.90000000000433,100.0,0.0,1.5609999999999997,,Self
fixed,1,810,1,0,88.90000000000438,100.0,0.0,1.5509999999999997,,Self
fixed,1,820,1,0,92.00000000000443,100.0,0.0,1.5639999999999996,,Self
fixed,1,830,1,0,91.00000000000449,100.0,0.0,1.5539999999999998,,Self
fixed,1,840,1,0,94.10000000000454,100.0,0.0,1.5669999999999997,,Self
fixed,1,850,1,0,93.1000000000046,100.0,0.0,1.557,,Self
fixed,1,860,1,0,97.10000000000466,100.0,0.0,1.549,,Self
fixed,1,870,1,0,95.2000000000047,100.0,0.0,1.56,,Self
fixed,1,880,1,0,94.20000000000476,100.0,0.0,1.5499999999999998,,Self
fixed,1,890,1,0,97.30000000000481,100.0,0.0,1.563,,Self
fixed,1,900,1,0,96.30000000000487,100.0,0.0,1.553,,Self
fixed,1,910,1,0,98.60000000000002,100.0,0.0,1.566,,Self
fixed,1,920,1,0,97.60000000000008,100.0,0.0,1.556,,Self
fixed,1,930,1,0,98.9,100.0,0.0,1.569,,Forage
fixed,1,940,1,0,97.90000000000006,100.0,0.0,1.5590000000000002,,Self
fixed,1,950,1,0,96.90000000000012,100.0,0.0,1.5490000000000002,,Self
fixed,1,960,1,0,98.20000000000005,100.0,0.0,1.5620000000000003,,Self
fixed,1,970,1,0,97.2000000000001,100.0,0.0,1.5520000000000003,,Self
fixed,1,980,1,0,98.50000000000003,100.0,0.0,1.5650000000000004,,Self
fixed,1,990,1,0,97.50000000000009,100.0,0.0,1.5550000000000002,,Self
fixed,1,1000,1,0,98.80000000000001,100.0,0.0,1.5680000000000003,,Self
fixed,2,1,1,1,99.0,1.0,49.5,0.7389401710255237,,Protect
fixed,2,10,1,1,92.70000000000002,10.0,45.0,2.1418185945493597,,Protect
fixed,2,20,1,1,82.70000000000002,20.0,40.0,2.3903733329090855,,Protect
fixed,2,30,1,1,72.70000000000002,30.0,35.0,2.9355781271936237,,Care
fixed,2,40,1,1,68.10000000000005,40.0,32.0,3.568316008954844,,Self
fixed,2,50,1,1,65.3000000000001,50.0,32.0,3.427455413829649,,Care
fixed,2,60,1,1,64.30000000000015,60.0,33.0,3.6024301056171124,,Self
fixed,2,70,1,1,63.30000000000016,70.0,31.0,3.9355934003162045,,Self
fixed,2,80,1,1,62.300000000000146,80.0,29.0,4.183872400736215,,Care
fixed,2,90,1,1,59.500000000000135,90.0,27.0,4.428682720892522,,Self
fixed,2,100,1,1,58.50000000000012,80.0,29.0,4.09341363400828,,Care
fixed,2,110,1,1,57.50000000000011,90.0,29.0,4.23119401458463,,Care
fixed,2,120,1,0,54.700000000000095,100.0,25.0,2.4474967506630554,,Self
fixed,2,130,1,0,68.3000000000001,100.0,25.0,2.5392787285209493,,Forage
fixed,2,140,1,0,67.30000000000015,100.0,25.0,2.518331042345582,,Self
fixed,2,150,1,0,65.4000000000002,100.0,25.0,2.5518030414199484,,Self
fixed,2,160,1,0,63.50000000000023,100.0,25.0,2.587060596286734,,Self
fixed,2,170,1,0,67.50000000000023,100.0,25.0,2.5440321988995156,,Self
fixed,2,180,1,0,66.50000000000028,100.0,25.0,2.531811911509918,,Self
fixed,2,190,1,0,64.60000000000034,100.0,25.0,2.566290624973601,,Self
fixed,2,200,1,0,62.700000000000365,100.0,25.0,2.6013316432450284,,Self
fixed,2,210,1,0,66.70000000000036,100.0,25.0,2.558745025061077,,Forage
fixed,2,220,1,0,65.70000000000041,100.0,25.0,2.5469910769072,,Self
fixed,2,230,1,0,63.80000000000045,100.0,25.0,2.5808451910193213,,Self
fixed,2,240,1,0,67.80000000000045,100.0,25.0,2.5343988106197637,,Self
fixed,2,250,1,0,66.80000000000051,100.0,25.0,2.52445360578246,,Self
fixed,2,260,1,0,64.90000000000056,100.0,25.0,2.559409603210144,,Self
fixed,2,270,1,0,63.000000000000576,100.0,25.0,2.595141773641632,,Self
fixed,2,280,1,0,67.00000000000057,100.0,25.0,2.551776674783159,,Self
fixed,2,290,1,0,66.00000000000063,100.0,25.0,2.5395319345657352,,Self
fixed,2,300,1,0,64.10000000000068,100.0,25.0,2.5740089460083744,,Self
fixed,2,310,1,0,68.1000000000007,100.0,25.0,2.5218893313349353,,Self
fixed,2,320,1,0,66.20000000000076,100.0,25.0,2.5469752021950507,,Forage
fixed,2,330,1,0,65.20000000000081,100.0,25.0,2.5525816745642773,,Self
fixed,2,340,1,0,63.30000000000082,100.0,25.0,2.588415281651783,,Self
fixed,2,350,1,0,67.30000000000084,100.0,25.0,2.539169015152268,,Self
fixed,2,360,1,0,66.30000000000089,100.0,25.0,2.5319171650664014,,Self
fixed,2,370,1,0,64.40000000000094,100.0,25.0,2.5672426012662397,,Self
fixed,2,380,1,0,68.400000000001,100.0,25.0,2.5128171304703875,,Self
fixed,2,390,1,0,66.50000000000105,100.0,25.0,2.5397965540220877,,Self
fixed,2,400,1,0,65.50000000000111,100.0,25.0,2.5456183401574406,,Self
fixed,2,410,1,0,69.50000000000117,100.0,25.0,2.487228795256877,,Self
fixed,2,420,1,0,67.60000000000122,100.0,25.0,2.5192161898320307,,Self
fixed,2,430,1,0,65.70000000000127,100.0,25.0,2.5539600481769695,,Forage
fixed,2,440,1,0,64.70000000000132,100.0,25.0,2.560248824540662,,Self
fixed,2,450,1,0,68.70000000000138,100.0,25.0,2.502929006656274,,Self
fixed,2,460,1,0,66.80000000000143,100.0,25.0,2.5335718993789125,,Self
fixed,2,470,1,0,65.80000000000149,100.0,25.0,2.538678767157738,,Self
fixed,2,480,1,0,69.80000000000155,100.0,25.0,2.479467966692887,,Self
fixed,2,490,1,0,67.9000000000016,100.0,25.0,2.5125051507753398,,Self
fixed,2,500,1,0,71.90000000000165,100.0,25.0,2.4662918181566824,,Self
fixed,2,510,1,0,70.90000000000171,100.0,25.0,2.456363178163927,,Self
fixed,2,520,1,0,69.00000000000176,100.0,25.0,2.4913203285686745,,Self
fixed,2,530,1,0,73.00000000000182,100.0,25.0,2.439061490635142,,Self
fixed,2,540,1,0,71.10000000000187,100.0,25.0,2.464137631766227,,Self
fixed,2,550,1,0,70.10000000000193,100.0,25.0,2.469821291492387,,Self
fixed,2,560,1,0,74.10000000000198,100.0,25.0,2.4123814921435485,,Self
fixed,2,570,1,0,72.20000000000203,100.0,25.0,2.4430160322230905,,Self
fixed,2,580,1,0,76.20000000000209,100.0,25.0,2.400122318629098,,Forage
fixed,2,590,1,0,75.20000000000215,100.0,25.0,2.3883469955671366,,Self
fixed,2,600,1,0,73.3000000000022,100.0,25.0,2.4221996219118784,,Self
fixed,2,610,1,0,77.30000000000226,100.0,25.0,2.375753137958576,,Self
fixed,2,620,1,0,76.30000000000231,100.0,25.0,2.365807925913574,,Self
fixed,2,630,1,0,74.40000000000236,100.0,25.0,2.4007639228395776,,Self
fixed,2,640,1,0,78.40000000000242,100.0,25.0,2.3464452522899895,,Self
fixed,2,650,1,0,76.50000000000247,100.0,25.0,2.3734321227973787,,Self
fixed,2,660,1,0,75.50000000000253,100.0,25.0,2.37925442726681,,Self
fixed,2,670,1,0,73.60000000000258,100.0,25.0,2.4152496797299774,,Self
fixed,2,680,1,0,77.60000000000264,100.0,25.0,2.3632357449581187,,Self
fixed,2,690,1,0,75.70000000000269,100.0,25.0,2.3883289715042406,,Forage
fixed,2,700,1,0,74.70000000000275,100.0,25.0,2.3939359558546016,,Self
fixed,2,710,1,0,78.7000000000028,100.0,25.0,2.337815825294249,,Self
fixed,2,720,1,0,76.80000000000285,100.0,25.0,2.366766941241917,,Self
fixed,2,730,1,0,75.80000000000291,100.0,25.0,2.372275292130084,,Self
fixed,2,740,1,0,73.90000000000296,100.0,25.0,2.4085275816647753,,Self
fixed,2,750,1,0,77.90000000000302,100.0,25.0,2.3541666238150873,,Self
fixed,2,760,1,0,76.00000000000307,100.0,25.0,2.381150537690524,,Self
fixed,2,770,1,0,75.00000000000313,100.0,25.0,2.3869726363679074,,Self
fixed,2,780,1,0,79.00000000000318,100.0,25.0,2.328583113221348,,Self
fixed,2,790,1,0,77.10000000000323,100.0,25.0,2.360570509310655,,Self
fixed,2,800,1,0,81.10000000000329,100.0,25.0,2.328314367761017,,Forage
fixed,2,810,1,0,80.10000000000335,100.0,25.0,2.308277524349369,,Self
fixed,2,820,1,0,78.2000000000034,100.0,25.0,2.339528543620326,,Self
fixed,2,830,1,0,82.20000000000346,100.0,25.0,2.314734725426444,,Self
fixed,2,840,1,0,80.30000000000351,100.0,25.0,2.3213414173331492,,Self
fixed,2,850,1,0,79.30000000000356,100.0,25.0,2.3187927541630207,,Self
fixed,2,860,1,0,82.40000000000362,100.0,25.0,2.3247458798846026,,Forage
fixed,2,870,1,0,81.40000000000367,100.0,25.0,2.3140521010266553,,Self
fixed,2,880,1,0,80.40000000000373,100.0,25.0,2.3040036264149326,,Self
fixed,2,890,1,0,83.50000000000378,100.0,25.0,2.3170002524110322,,Self
fixed,2,900,1,0,82.50000000000384,100.0,25.0,2.3070000175687158,,Self
fixed,2,910,1,0,85.60000000000389,100.0,25.0,2.3200000012228803,,Self
fixed,2,920,1,0,84.60000000000394,100.0,25.0,2.310000000085154,,Self
fixed,2,930,1,0,87.700000000004,100.0,25.0,2.323000000005965,,Self
fixed,2,940,1,0,86.70000000000405,100.0,25.0,2.3130000000004536,,Self
fixed,2,950,1,0,90.70000000000411,100.0,25.0,2.3050000000000703,,Forage
fixed,2,960,1,0,88.80000000000416,100.0,25.0,2.3160000000000442,,Self
fixed,2,970,1,0,87.80000000000422,100.0,25.0,2.3060000000000427,,Self
fixed,2,980,1,0,90.90000000000427,100.0,25.0,2.319000000000043,,Self
fixed,2,990,1,0,89.90000000000433,100.0,25.0,2.3090000000000437,,Self
fixed,2,1000,1,0,93.00000000000438,100.0,25.0,2.322000000000044,,Self
fixed,3,1,1,1,99.0,1.0,49.5,1.2897483569446389,,Care
fixed,3,10,1,1,95.40000000000003,10.0,45.0,4.16257864376269,,Self
fixed,3,20,1,0,87.20000000000005,12.0,44.0,2.4224610183173043,,Forage
fixed,3,30,1,0,91.70000000000007,12.0,44.0,2.0812169801221874,,Forage
fixed,3,40,1,0,93.00000000000011,12.0,44.0,1.976806823222279,,Forage
fixed,3,50,1,0,94.30000000000015,12.0,44.0,1.9739552126507758,,Forage
fixed,3,60,1,0,92.90000000000018,12.0,44.0,2.070959961422078,,Forage
fixed,3,70,1,0,94.20000000000022,12.0,44.0,2.1183404568128403,,Forage
fixed,3,80,1,0,95.50000000000026,12.0,44.0,2.170575219574655,,Forage
fixed,3,90,1,0,96.8000000000003,12.0,44.0,2.2245716717883326,,Forage
fixed,3,100,1,0,97.20000000000033,12.0,44.0,2.3002074686214127,,Forage
fixed,3,110,1,0,98.50000000000037,12.0,44.0,2.3550752936033397,,Forage
fixed,3,120,1,0,94.80000000000041,12.0,44.0,2.4080273252247277,,Forage
fixed,3,130,1,0,98.80000000000047,12.0,44.0,2.4000099167508706,,Forage
fixed,3,140,1,0,96.90000000000052,12.0,44.0,2.4110035989437906,,Forage
fixed,3,150,1,0,95.90000000000057,12.0,44.0,2.4010013061129185,,Forage
fixed,3,160,1,0,94.00000000000063,12.0,44.0,2.4120004740087815,,Forage
fixed,3,170,1,0,93.00000000000068,12.0,44.0,2.4020001720251933,,Forage
fixed,3,180,1,0,91.10000000000073,12.0,44.0,2.4130000624306325,,Forage
fixed,3,190,1,0,90.10000000000079,12.0,44.0,2.403000022657055,,Forage
fixed,3,200,1,0,88.20000000000084,12.0,44.0,2.4140000082226027,,Forage
fixed,3,210,1,0,87.2000000000009,12.0,44.0,2.404000002984115,,Forage
fixed,3,220,1,0,90.30000000000095,12.0,44.0,2.4170000010829864,,Forage
fixed,3,230,1,0,89.300000000001,12.0,44.0,2.407000000393037,,Forage
fixed,3,240,1,0,93.30000000000106,12.0,44.0,2.399000000142644,,Forage
fixed,3,250,1,0,91.40000000000111,12.0,44.0,2.410000000051773,,Forage
fixed,3,260,1,0,90.40000000000117,12.0,44.0,2.400000000018795,,Forage
fixed,3,270,1,0,93.50000000000122,12.0,44.0,2.413000000006827,,Forage
fixed,3,280,1,0,92.50000000000128,12.0,44.0,2.403000000002484,,Forage
fixed,3,290,1,0,90.60000000000133,12.0,44.0,2.414000000000908,,Forage
fixed,3,300,1,0,89.60000000000139,12.0,44.0,2.4040000000003365,,Forage
fixed,3,310,1,0,92.70000000000144,12.0,44.0,2.417000000000129,,Forage
fixed,3,320,1,0,91.7000000000015,12.0,44.0,2.4070000000000547,,Forage
fixed,3,330,1,0,95.70000000000155,12.0,44.0,2.3990000000000276,,Forage
fixed,3,340,1,0,93.8000000000016,12.0,44.0,2.410000000000018,,Forage
fixed,3,350,1,0,92.80000000000166,12.0,44.0,2.400000000000015,,Forage
fixed,3,360,1,0,95.90000000000171,12.0,44.0,2.4130000000000145,,Forage
fixed,3,370,1,0,94.90000000000177,12.0,44.0,2.4030000000000142,,Forage
fixed,3,380,1,0,98.00000000000182,12.0,44.0,2.4160000000000146,,Forage
fixed,3,390,1,0,97.00000000000188,12.0,44.0,2.406000000000015,,Forage
